Counter,YLeftRaw,YLeft^2,YLeft^3,lefthalo, vlefthalo,vlefthalo^2,Deadband,Exoscale
226,-0.2890625,0.08355712890625,-0.02415323257446289,-0.11755719248795211,-0.2938929812198803,0.0863730844103089,0.02,0.62793
227,-0.2890625,0.08355712890625,-0.02415323257446289,-0.11755719248795211,-0.2938929812198803,0.0863730844103089,0.02,0.62793
228,-0.2890625,0.08355712890625,-0.02415323257446289,-0.11755719248795211,-0.2938929812198803,0.0863730844103089,0.02,0.62793
229,-0.296875,0.088134765625,-0.026165008544921875,-0.12174654052370688,-0.3043663513092672,0.09263887580931626,0.02,0.62793
230,-0.296875,0.088134765625,-0.026165008544921875,-0.12174654052370688,-0.3043663513092672,0.09263887580931626,0.02,0.62793
231,-0.296875,0.088134765625,-0.026165008544921875,-0.12174654052370688,-0.3043663513092672,0.09263887580931626,0.02,0.62793
232,-0.296875,0.088134765625,-0.026165008544921875,-0.12174654052370688,-0.3043663513092672,0.09263887580931626,0.02,0.62793
233,-0.3046875,0.09283447265625,-0.028285503387451172,-0.1260025133604232,-0.315006283401058,0.09922895858214768,0.02,0.62793
234,-0.3046875,0.09283447265625,-0.028285503387451172,-0.1260025133604232,-0.315006283401058,0.09922895858214768,0.02,0.62793
235,-0.3125,0.09765625,-0.030517578125,-0.1303269909304081,-0.32581747732602023,0.10615702853109171,0.02,0.62793
236,-0.3125,0.09765625,-0.030517578125,-0.1303269909304081,-0.32581747732602023,0.10615702853109171,0.02,0.62793
237,-0.3203125,0.10260009765625,-0.03286409378051758,-0.13472185316596857,-0.33680463291492146,0.113437360752955,0.02,0.62793
238,-0.3203125,0.10260009765625,-0.03286409378051758,-0.13472185316596857,-0.33680463291492146,0.113437360752955,0.02,0.62793
239,-0.3203125,0.10260009765625,-0.03286409378051758,-0.13472185316596857,-0.33680463291492146,0.113437360752955,0.02,0.62793
240,-0.3203125,0.10260009765625,-0.03286409378051758,-0.13472185316596857,-0.33680463291492146,0.113437360752955,0.02,0.62793
241,-0.328125,0.107666015625,-0.035327911376953125,-0.13918897999941174,-0.34797244999852933,0.121084825957979,0.02,0.62793
242,-0.328125,0.107666015625,-0.035327911376953125,-0.13918897999941174,-0.34797244999852933,0.121084825957979,0.02,0.62793
243,-0.328125,0.107666015625,-0.035327911376953125,-0.13918897999941174,-0.34797244999852933,0.121084825957979,0.02,0.62793
244,-0.328125,0.107666015625,-0.035327911376953125,-0.13918897999941174,-0.34797244999852933,0.121084825957979,0.02,0.62793
245,-0.3359375,0.11285400390625,-0.03791189193725586,-0.1437302513630446,-0.3593256284076115,0.1291149072305249,0.02,0.62793
246,-0.3359375,0.11285400390625,-0.03791189193725586,-0.1437302513630446,-0.3593256284076115,0.1291149072305249,0.02,0.62793
247,-0.3359375,0.11285400390625,-0.03791189193725586,-0.1437302513630446,-0.3593256284076115,0.1291149072305249,0.02,0.62793
248,-0.34375,0.1181640625,-0.040618896484375,-0.14834754718917417,-0.37086886797293545,0.1375437172315266,0.02,0.62793
249,-0.34375,0.1181640625,-0.040618896484375,-0.14834754718917417,-0.37086886797293545,0.1375437172315266,0.02,0.62793
250,-0.34375,0.1181640625,-0.040618896484375,-0.14834754718917417,-0.37086886797293545,0.1375437172315266,0.02,0.62793
251,-0.3515625,0.12359619140625,-0.043451786041259766,-0.15304274741010754,-0.3826068685252688,0.14638801584271233,0.02,0.62793
252,-0.359375,0.129150390625,-0.046413421630859375,-0.1578177319581517,-0.3945443298953793,0.15566522825259388,0.02,0.62793
253,-0.359375,0.129150390625,-0.046413421630859375,-0.1578177319581517,-0.3945443298953793,0.15566522825259388,0.02,0.62793
254,-0.359375,0.129150390625,-0.046413421630859375,-0.1578177319581517,-0.3945443298953793,0.15566522825259388,0.02,0.62793
255,-0.3671875,0.13482666015625,-0.04950666427612305,-0.1626743807656138,-0.4066859519140345,0.16539346348422437,0.02,0.62793
256,-0.3671875,0.13482666015625,-0.04950666427612305,-0.1626743807656138,-0.4066859519140345,0.16539346348422437,0.02,0.62793
257,-0.3671875,0.13482666015625,-0.04950666427612305,-0.1626743807656138,-0.4066859519140345,0.16539346348422437,0.02,0.62793
258,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
259,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
260,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
261,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
262,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
263,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
264,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
265,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
266,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
267,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
268,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
269,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
270,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
271,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
272,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
273,-0.375,0.140625,-0.052734375,-0.16761457376480077,-0.4190364344120019,0.17559153336472397,0.02,0.62793
274,-0.3828125,0.14654541015625,-0.05609941482543945,-0.17264019088801968,-0.43160047722004924,0.18627897193657425,0.02,0.62793
275,-0.3828125,0.14654541015625,-0.05609941482543945,-0.17264019088801968,-0.43160047722004924,0.18627897193657425,0.02,0.62793
276,-0.3828125,0.14654541015625,-0.05609941482543945,-0.17264019088801968,-0.43160047722004924,0.18627897193657425,0.02,0.62793
277,-0.390625,0.152587890625,-0.059604644775390625,-0.17775311206757755,-0.44438278016894384,0.19747605531067985,0.02,0.62793
278,-0.390625,0.152587890625,-0.059604644775390625,-0.17775311206757755,-0.44438278016894384,0.19747605531067985,0.02,0.62793
279,-0.390625,0.152587890625,-0.059604644775390625,-0.17775311206757755,-0.44438278016894384,0.19747605531067985,0.02,0.62793
280,-0.390625,0.152587890625,-0.059604644775390625,-0.17775311206757755,-0.44438278016894384,0.19747605531067985,0.02,0.62793
281,-0.390625,0.152587890625,-0.059604644775390625,-0.17775311206757755,-0.44438278016894384,0.19747605531067985,0.02,0.62793
282,-0.3984375,0.15875244140625,-0.06325292587280273,-0.1829552172357815,-0.4573880430894538,0.20920382196120005,0.02,0.62793
283,-0.3984375,0.15875244140625,-0.06325292587280273,-0.1829552172357815,-0.4573880430894538,0.20920382196120005,0.02,0.62793
284,-0.3984375,0.15875244140625,-0.06325292587280273,-0.1829552172357815,-0.4573880430894538,0.20920382196120005,0.02,0.62793
285,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
286,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
287,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
288,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
289,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
290,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
291,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
292,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
293,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
294,-0.40625,0.1650390625,-0.067047119140625,-0.18824838632493848,-0.4706209658123462,0.22148409346214554,0.02,0.62793
295,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
296,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
297,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
298,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
299,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
300,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
301,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
302,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
303,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
304,-0.4140625,0.17144775390625,-0.07099008560180664,-0.19363449926735557,-0.4840862481683889,0.23433949566574702,0.02,0.62793
305,-0.421875,0.177978515625,-0.07508468627929688,-0.1991154359953398,-0.49778858998834946,0.24779348032258908,0.02,0.62793
306,-0.421875,0.177978515625,-0.07508468627929688,-0.1991154359953398,-0.49778858998834946,0.24779348032258908,0.02,0.62793
307,-0.421875,0.177978515625,-0.07508468627929688,-0.1991154359953398,-0.49778858998834946,0.24779348032258908,0.02,0.62793
308,-0.4296875,0.18463134765625,-0.07933378219604492,-0.20469307644119825,-0.5117326911029956,0.26187034714351387,0.02,0.62793
309,-0.4296875,0.18463134765625,-0.07933378219604492,-0.20469307644119825,-0.5117326911029956,0.26187034714351387,0.02,0.62793
310,-0.4296875,0.18463134765625,-0.07933378219604492,-0.20469307644119825,-0.5117326911029956,0.26187034714351387,0.02,0.62793
311,-0.4296875,0.18463134765625,-0.07933378219604492,-0.20469307644119825,-0.5117326911029956,0.26187034714351387,0.02,0.62793
312,-0.4296875,0.18463134765625,-0.07933378219604492,-0.20469307644119825,-0.5117326911029956,0.26187034714351387,0.02,0.62793
313,-0.4296875,0.18463134765625,-0.07933378219604492,-0.20469307644119825,-0.5117326911029956,0.26187034714351387,0.02,0.62793
314,-0.4375,0.19140625,-0.083740234375,-0.21036930053723793,-0.5259232513430948,0.27659526630329206,0.02,0.62793
315,-0.4375,0.19140625,-0.083740234375,-0.21036930053723793,-0.5259232513430948,0.27659526630329206,0.02,0.62793
316,-0.4375,0.19140625,-0.083740234375,-0.21036930053723793,-0.5259232513430948,0.27659526630329206,0.02,0.62793
317,-0.4453125,0.19830322265625,-0.08830690383911133,-0.2161459882157659,-0.5403649705394147,0.29199430138606247,0.02,0.62793
318,-0.4453125,0.19830322265625,-0.08830690383911133,-0.2161459882157659,-0.5403649705394147,0.29199430138606247,0.02,0.62793
319,-0.4453125,0.19830322265625,-0.08830690383911133,-0.2161459882157659,-0.5403649705394147,0.29199430138606247,0.02,0.62793
320,-0.4453125,0.19830322265625,-0.08830690383911133,-0.2161459882157659,-0.5403649705394147,0.29199430138606247,0.02,0.62793
321,-0.4453125,0.19830322265625,-0.08830690383911133,-0.2161459882157659,-0.5403649705394147,0.29199430138606247,0.02,0.62793
322,-0.453125,0.205322265625,-0.09303665161132812,-0.22202501940908914,-0.5550625485227229,0.30809443277254006,0.02,0.62793
323,-0.453125,0.205322265625,-0.09303665161132812,-0.22202501940908914,-0.5550625485227229,0.30809443277254006,0.02,0.62793
324,-0.453125,0.205322265625,-0.09303665161132812,-0.22202501940908914,-0.5550625485227229,0.30809443277254006,0.02,0.62793
325,-0.453125,0.205322265625,-0.09303665161132812,-0.22202501940908914,-0.5550625485227229,0.30809443277254006,0.02,0.62793
326,-0.4609375,0.21246337890625,-0.09793233871459961,-0.2280082740495147,-0.5700206851237868,0.3249235814689913,0.02,0.62793
327,-0.4609375,0.21246337890625,-0.09793233871459961,-0.2280082740495147,-0.5700206851237868,0.3249235814689913,0.02,0.62793
328,-0.4609375,0.21246337890625,-0.09793233871459961,-0.2280082740495147,-0.5700206851237868,0.3249235814689913,0.02,0.62793
329,-0.46875,0.2197265625,-0.102996826171875,-0.23409763206934972,-0.5852440801733743,0.34251063337797893,0.02,0.62793
330,-0.46875,0.2197265625,-0.102996826171875,-0.23409763206934972,-0.5852440801733743,0.34251063337797893,0.02,0.62793
331,-0.4765625,0.22711181640625,-0.10823297500610352,-0.2402949734009012,-0.600737433502253,0.3608854640108738,0.02,0.62793
332,-0.4765625,0.22711181640625,-0.10823297500610352,-0.2402949734009012,-0.600737433502253,0.3608854640108738,0.02,0.62793
333,-0.4765625,0.22711181640625,-0.10823297500610352,-0.2402949734009012,-0.600737433502253,0.3608854640108738,0.02,0.62793
334,-0.4765625,0.22711181640625,-0.10823297500610352,-0.2402949734009012,-0.600737433502253,0.3608854640108738,0.02,0.62793
335,-0.4765625,0.22711181640625,-0.10823297500610352,-0.2402949734009012,-0.600737433502253,0.3608854640108738,0.02,0.62793
336,-0.4765625,0.22711181640625,-0.10823297500610352,-0.2402949734009012,-0.600737433502253,0.3608854640108738,0.02,0.62793
337,-0.4765625,0.22711181640625,-0.10823297500610352,-0.2402949734009012,-0.600737433502253,0.3608854640108738,0.02,0.62793
338,-0.4765625,0.22711181640625,-0.10823297500610352,-0.2402949734009012,-0.600737433502253,0.3608854640108738,0.02,0.62793
339,-0.484375,0.234619140625,-0.11364364624023438,-0.2466021779764761,-0.6165054449411902,0.3800789636421349,0.02,0.62793
340,-0.484375,0.234619140625,-0.11364364624023438,-0.2466021779764761,-0.6165054449411902,0.3800789636421349,0.02,0.62793
341,-0.484375,0.234619140625,-0.11364364624023438,-0.2466021779764761,-0.6165054449411902,0.3800789636421349,0.02,0.62793
342,-0.484375,0.234619140625,-0.11364364624023438,-0.2466021779764761,-0.6165054449411902,0.3800789636421349,0.02,0.62793
343,-0.4921875,0.24224853515625,-0.1192317008972168,-0.2530211257283816,-0.632552814320954,0.4001230629053593,0.02,0.62793
344,-0.4921875,0.24224853515625,-0.1192317008972168,-0.2530211257283816,-0.632552814320954,0.4001230629053593,0.02,0.62793
345,-0.4921875,0.24224853515625,-0.1192317008972168,-0.2530211257283816,-0.632552814320954,0.4001230629053593,0.02,0.62793
346,-0.5,0.25,-0.125,-0.2595536965889246,-0.6488842414723115,0.42105075883109705,0.02,0.62793
347,-0.5,0.25,-0.125,-0.2595536965889246,-0.6488842414723115,0.42105075883109705,0.02,0.62793
348,-0.5,0.25,-0.125,-0.2595536965889246,-0.6488842414723115,0.42105075883109705,0.02,0.62793
349,-0.5,0.25,-0.125,-0.2595536965889246,-0.6488842414723115,0.42105075883109705,0.02,0.62793
350,-0.5,0.25,-0.125,-0.2595536965889246,-0.6488842414723115,0.42105075883109705,0.02,0.62793
351,-0.5,0.25,-0.125,-0.2595536965889246,-0.6488842414723115,0.42105075883109705,0.02,0.62793
352,-0.5078125,0.25787353515625,-0.1309514045715332,-0.26620177049041216,-0.6655044262260303,0.44289614132643784,0.02,0.62793
353,-0.5078125,0.25787353515625,-0.1309514045715332,-0.26620177049041216,-0.6655044262260303,0.44289614132643784,0.02,0.62793
354,-0.5078125,0.25787353515625,-0.1309514045715332,-0.26620177049041216,-0.6655044262260303,0.44289614132643784,0.02,0.62793
355,-0.5078125,0.25787353515625,-0.1309514045715332,-0.26620177049041216,-0.6655044262260303,0.44289614132643784,0.02,0.62793
356,-0.5078125,0.25787353515625,-0.1309514045715332,-0.26620177049041216,-0.6655044262260303,0.44289614132643784,0.02,0.62793
357,-0.5078125,0.25787353515625,-0.1309514045715332,-0.26620177049041216,-0.6655044262260303,0.44289614132643784,0.02,0.62793
358,-0.5078125,0.25787353515625,-0.1309514045715332,-0.26620177049041216,-0.6655044262260303,0.44289614132643784,0.02,0.62793
359,-0.5078125,0.25787353515625,-0.1309514045715332,-0.26620177049041216,-0.6655044262260303,0.44289614132643784,0.02,0.62793
360,-0.515625,0.265869140625,-0.13708877563476562,-0.2729672273651514,-0.6824180684128784,0.465694420096364,0.02,0.62793
361,-0.515625,0.265869140625,-0.13708877563476562,-0.2729672273651514,-0.6824180684128784,0.465694420096364,0.02,0.62793
362,-0.515625,0.265869140625,-0.13708877563476562,-0.2729672273651514,-0.6824180684128784,0.465694420096364,0.02,0.62793
363,-0.515625,0.265869140625,-0.13708877563476562,-0.2729672273651514,-0.6824180684128784,0.465694420096364,0.02,0.62793
364,-0.515625,0.265869140625,-0.13708877563476562,-0.2729672273651514,-0.6824180684128784,0.465694420096364,0.02,0.62793
365,-0.515625,0.265869140625,-0.13708877563476562,-0.2729672273651514,-0.6824180684128784,0.465694420096364,0.02,0.62793
366,-0.5234375,0.27398681640625,-0.14341497421264648,-0.27985194714544936,-0.6996298678636235,0.4894819520068712,0.02,0.62793
367,-0.5234375,0.27398681640625,-0.14341497421264648,-0.27985194714544936,-0.6996298678636235,0.4894819520068712,0.02,0.62793
368,-0.5234375,0.27398681640625,-0.14341497421264648,-0.27985194714544936,-0.6996298678636235,0.4894819520068712,0.02,0.62793
369,-0.5234375,0.27398681640625,-0.14341497421264648,-0.27985194714544936,-0.6996298678636235,0.4894819520068712,0.02,0.62793
370,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
371,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
372,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
373,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
374,-0.53125,0.2822265625,-0.149932861328125,-0.286857809763613,-0.7171445244090325,0.5142962688898575,0.02,0.62793
375,-0.5390625,0.29058837890625,-0.1566452980041504,-0.2939866951519494,-0.7349667378798735,0.5401761057897827,0.02,0.62793
376,-0.5390625,0.29058837890625,-0.1566452980041504,-0.2939866951519494,-0.7349667378798735,0.5401761057897827,0.02,0.62793
377,-0.5390625,0.29058837890625,-0.1566452980041504,-0.2939866951519494,-0.7349667378798735,0.5401761057897827,0.02,0.62793
378,-0.5390625,0.29058837890625,-0.1566452980041504,-0.2939866951519494,-0.7349667378798735,0.5401761057897827,0.02,0.62793
379,-0.5390625,0.29058837890625,-0.1566452980041504,-0.2939866951519494,-0.7349667378798735,0.5401761057897827,0.02,0.62793
380,-0.5390625,0.29058837890625,-0.1566452980041504,-0.2939866951519494,-0.7349667378798735,0.5401761057897827,0.02,0.62793
381,-0.546875,0.299072265625,-0.16355514526367188,-0.30124048324276564,-0.7531012081069142,0.5671614296520936,0.02,0.62793
382,-0.546875,0.299072265625,-0.16355514526367188,-0.30124048324276564,-0.7531012081069142,0.5671614296520936,0.02,0.62793
383,-0.546875,0.299072265625,-0.16355514526367188,-0.30124048324276564,-0.7531012081069142,0.5671614296520936,0.02,0.62793
384,-0.546875,0.299072265625,-0.16355514526367188,-0.30124048324276564,-0.7531012081069142,0.5671614296520936,0.02,0.62793
385,-0.5546875,0.30767822265625,-0.17066526412963867,-0.3086210539683687,-0.7715526349209217,0.5952934684534171,0.02,0.62793
386,-0.5546875,0.30767822265625,-0.17066526412963867,-0.3086210539683687,-0.7715526349209217,0.5952934684534171,0.02,0.62793
